seed,t,total_N,HIV,Tested,ART,PrEP
1	0	0	387	209	130	0
1	1	0	390	209	131	0
1	2	0	393	208	131	0
1	3	0	396	208	133	0
1	4	0	401	208	133	0
1	5	0	403	208	134	0
1	6	0	406	208	136	0
1	7	0	408	208	136	0
1	8	0	410	207	136	0
1	9	0	412	206	137	0
1	10	0	413	207	138	0
1	11	0	414	207	139	0
1	12	0	415	207	139	0
1	13	0	417	206	138	0
1	14	0	417	205	138	0
1	15	0	419	205	138	0
1	16	0	419	204	138	0
1	17	0	421	203	138	0
1	18	0	424	203	139	0
1	19	0	427	203	140	0
1	20	0	428	203	140	0
1	21	0	428	203	140	0
1	22	0	431	203	140	0
1	23	0	431	202	140	0
1	24	0	435	202	140	0
1	25	0	434	200	138	0
1	26	0	435	200	141	0
1	27	0	435	199	140	0
1	28	0	438	199	141	0
1	29	0	438	198	140	0
1	30	0	440	198	141	0
1	31	0	439	198	141	0
1	32	0	441	198	140	0
1	33	0	440	197	140	0
1	34	0	440	197	140	0
1	35	0	442	197	141	0
1	36	0	442	197	142	0
1	37	0	442	198	142	0
1	38	0	442	196	140	0
1	39	0	442	196	140	0
1	40	0	444	197	140	0
1	41	0	447	197	140	0
1	42	0	446	195	140	0
1	43	0	446	194	138	0
1	44	0	447	193	136	0
1	45	0	448	194	137	0
1	46	0	449	194	139	0
1	47	0	450	194	140	0
1	48	0	450	191	139	0
1	49	0	452	190	139	0
1	50	0	455	190	139	0
1	51	0	458	189	140	0
1	52	0	461	189	140	0
1	53	0	463	188	140	0
1	54	0	465	188	140	0
1	55	0	466	187	138	0
1	56	0	465	187	138	0
1	57	0	467	187	138	0
1	58	0	467	187	140	0
1	59	0	466	187	140	0
1	60	0	468	186	139	0
1	61	0	469	186	140	0
1	62	0	473	186	140	0
1	63	0	472	186	142	0
1	64	0	474	186	143	0
1	65	0	473	185	142	0
1	66	0	474	184	141	0
1	67	0	476	184	139	0
1	68	0	479	184	139	0
1	69	0	480	183	138	0
1	70	0	482	183	139	0
1	71	0	482	183	139	0
1	72	0	482	182	141	0
1	73	0	485	182	142	0
1	74	0	488	181	143	0
1	75	0	488	181	143	0
1	76	0	490	181	143	0
1	77	0	490	179	143	0
1	78	0	492	179	143	0
1	79	0	494	178	142	0
1	80	0	497	177	141	0
1	81	0	498	177	142	0
1	82	0	499	176	141	0
1	83	0	503	176	142	0
1	84	0	503	176	142	0
1	85	0	504	175	142	0
1	86	0	505	175	142	0
1	87	0	506	175	142	0
1	88	0	510	174	142	0
1	89	0	513	174	142	0
1	90	0	515	174	142	0
1	91	0	516	174	141	0
1	92	0	516	174	141	0
1	93	0	519	174	141	0
1	94	0	522	173	140	0
1	95	0	524	173	139	0
1	96	0	524	172	138	0
1	97	0	526	172	137	0
1	98	0	526	172	137	0
1	99	0	527	172	138	0
1	100	0	530	171	139	0
1	101	0	534	171	139	0
1	102	0	536	170	139	0
1	103	0	536	169	138	0
1	104	0	538	169	137	0
1	105	0	539	169	138	0
1	106	0	537	168	137	0
1	107	0	540	169	137	0
1	108	0	543	169	137	0
1	109	0	543	171	137	0
1	110	0	545	171	137	0
1	111	0	547	172	139	0
1	112	0	547	172	139	0
1	113	0	551	172	139	0
1	114	0	552	171	140	0
1	115	0	550	172	140	0
1	116	0	556	171	141	0
1	117	0	556	170	140	0
1	118	0	557	169	139	0
1	119	0	559	169	140	0
1	120	0	561	169	141	0
