seed,t,total_N,HIV,Tested,ART,PrEP
1	0	0	290	172	99	0
1	1	0	294	172	100	0
1	2	0	296	172	102	0
1	3	0	299	172	103	0
1	4	0	304	172	104	0
1	5	0	308	172	105	0
1	6	0	308	171	105	0
1	7	0	309	170	105	0
1	8	0	311	169	104	0
1	9	0	314	169	106	0
1	10	0	316	168	106	0
1	11	0	314	166	105	0
1	12	0	314	166	106	0
1	13	0	316	166	106	0
1	14	0	316	165	106	0
1	15	0	317	165	107	0
1	16	0	317	165	107	0
1	17	0	316	164	106	0
1	18	0	316	164	108	0
1	19	0	317	164	108	0
1	20	0	322	164	109	0
1	21	0	322	164	110	0
1	22	0	324	163	110	0
1	23	0	324	163	111	0
1	24	0	323	163	112	0
1	25	0	325	163	112	0
1	26	0	325	163	112	0
1	27	0	327	163	115	0
1	28	0	330	162	114	0
1	29	0	331	162	115	0
1	30	0	331	160	115	0
1	31	0	334	160	115	0
1	32	0	336	160	115	0
1	33	0	338	160	115	0
1	34	0	339	160	115	0
1	35	0	341	160	115	0
1	36	0	340	159	114	0
1	37	0	340	159	114	0
1	38	0	342	158	114	0
1	39	0	343	158	114	0
1	40	0	342	157	115	0
1	41	0	345	157	115	0
1	42	0	346	157	115	0
1	43	0	346	157	115	0
1	44	0	348	157	117	0
1	45	0	350	157	119	0
1	46	0	352	157	119	0
1	47	0	353	156	119	0
1	48	0	354	156	120	0
1	49	0	356	156	120	0
1	50	0	355	156	120	0
1	51	0	356	156	120	0
1	52	0	359	156	121	0
1	53	0	359	155	120	0
1	54	0	360	155	120	0
1	55	0	360	155	120	0
1	56	0	362	155	120	0
1	57	0	363	155	120	0
1	58	0	363	155	120	0
1	59	0	365	155	120	0
1	60	0	366	155	120	0
1	61	0	366	155	120	0
1	62	0	368	155	120	0
1	63	0	367	155	119	0
1	64	0	369	156	121	0
1	65	0	368	156	121	0
1	66	0	366	156	122	0
1	67	0	367	156	122	0
1	68	0	368	156	122	0
1	69	0	372	156	121	0
1	70	0	372	156	121	0
1	71	0	371	155	121	0
1	72	0	373	155	121	0
1	73	0	374	155	120	0
1	74	0	373	154	120	0
1	75	0	374	154	120	0
1	76	0	378	154	120	0
1	77	0	379	154	120	0
1	78	0	380	153	119	0
1	79	0	381	153	120	0
1	80	0	385	153	120	0
1	81	0	387	153	120	0
1	82	0	388	153	120	0
1	83	0	388	152	120	0
1	84	0	390	151	119	0
1	85	0	391	151	119	0
1	86	0	392	151	119	0
1	87	0	394	151	120	0
1	88	0	395	150	119	0
1	89	0	397	150	120	0
1	90	0	400	150	120	0
1	91	0	400	150	120	0
1	92	0	400	150	120	0
1	93	0	403	150	119	0
1	94	0	402	149	117	0
1	95	0	404	148	116	0
1	96	0	405	148	116	0
1	97	0	404	148	116	0
1	98	0	404	148	116	0
1	99	0	406	148	116	0
1	100	0	407	149	116	0
1	101	0	408	149	116	0
1	102	0	411	149	118	0
1	103	0	412	149	118	0
1	104	0	412	149	118	0
1	105	0	413	149	118	0
1	106	0	415	149	119	0
1	107	0	421	149	119	0
1	108	0	422	149	119	0
1	109	0	423	149	119	0
1	110	0	423	149	119	0
1	111	0	425	149	119	0
1	112	0	428	149	119	0
1	113	0	432	149	119	0
1	114	0	433	149	120	0
1	115	0	435	149	120	0
1	116	0	435	149	120	0
1	117	0	438	149	121	0
1	118	0	439	149	122	0
1	119	0	441	149	121	0
1	120	0	444	149	121	0
