seed,t,total_N,HIV,Tested,ART,PrEP
1	0	0	269	155	92	0
1	1	0	270	155	93	0
1	2	0	274	155	92	0
1	3	0	275	155	93	0
1	4	0	276	155	94	0
1	5	0	276	154	95	0
1	6	0	276	153	95	0
1	7	0	276	153	96	0
1	8	0	278	153	97	0
1	9	0	279	153	97	0
1	10	0	278	153	98	0
1	11	0	279	153	98	0
1	12	0	278	153	98	0
1	13	0	280	153	98	0
1	14	0	281	153	97	0
1	15	0	280	153	99	0
1	16	0	282	153	100	0
1	17	0	282	153	100	0
1	18	0	281	152	101	0
1	19	0	283	152	101	0
1	20	0	281	151	104	0
1	21	0	284	151	104	0
1	22	0	284	151	103	0
1	23	0	284	151	103	0
1	24	0	286	150	105	0
1	25	0	289	150	105	0
1	26	0	290	150	106	0
1	27	0	292	150	106	0
1	28	0	292	150	106	0
1	29	0	294	150	107	0
1	30	0	296	150	107	0
1	31	0	299	150	108	0
1	32	0	298	151	108	0
1	33	0	298	150	108	0
1	34	0	301	150	108	0
1	35	0	301	150	109	0
1	36	0	303	150	109	0
1	37	0	304	149	108	0
1	38	0	305	149	108	0
1	39	0	305	149	108	0
1	40	0	309	148	108	0
1	41	0	312	148	108	0
1	42	0	314	148	108	0
1	43	0	316	148	108	0
1	44	0	315	147	106	0
1	45	0	315	146	106	0
1	46	0	314	145	105	0
1	47	0	316	145	105	0
1	48	0	316	145	106	0
1	49	0	316	144	105	0
1	50	0	317	144	105	0
1	51	0	317	144	106	0
1	52	0	316	144	107	0
1	53	0	314	143	107	0
1	54	0	316	143	108	0
1	55	0	319	143	108	0
1	56	0	318	143	108	0
1	57	0	319	142	109	0
1	58	0	318	140	105	0
1	59	0	318	140	105	0
1	60	0	316	140	105	0
1	61	0	320	141	105	0
1	62	0	321	141	106	0
1	63	0	323	141	105	0
1	64	0	324	141	106	0
1	65	0	326	141	107	0
1	66	0	329	141	107	0
1	67	0	330	141	107	0
1	68	0	329	140	106	0
1	69	0	328	140	106	0
1	70	0	331	140	107	0
1	71	0	333	140	108	0
1	72	0	334	140	109	0
1	73	0	335	140	109	0
1	74	0	333	139	108	0
1	75	0	333	139	108	0
1	76	0	334	139	108	0
1	77	0	335	139	108	0
1	78	0	335	139	108	0
1	79	0	335	139	107	0
1	80	0	335	139	107	0
1	81	0	337	139	107	0
1	82	0	339	139	106	0
1	83	0	339	139	107	0
1	84	0	340	139	108	0
1	85	0	338	138	108	0
1	86	0	338	138	108	0
1	87	0	338	139	109	0
1	88	0	339	139	109	0
1	89	0	341	139	109	0
1	90	0	340	139	109	0
1	91	0	345	139	109	0
1	92	0	344	139	110	0
1	93	0	348	139	112	0
1	94	0	348	139	112	0
1	95	0	348	138	111	0
1	96	0	348	138	110	0
1	97	0	348	138	110	0
1	98	0	350	138	110	0
1	99	0	352	138	110	0
1	100	0	352	138	110	0
1	101	0	353	138	110	0
1	102	0	354	138	110	0
1	103	0	353	137	109	0
1	104	0	353	136	108	0
1	105	0	354	137	108	0
1	106	0	355	137	107	0
1	107	0	357	137	106	0
1	108	0	360	138	106	0
1	109	0	360	138	106	0
1	110	0	361	138	107	0
1	111	0	358	136	105	0
1	112	0	360	136	106	0
1	113	0	361	136	106	0
1	114	0	360	134	104	0
1	115	0	363	134	104	0
1	116	0	361	133	104	0
1	117	0	361	133	104	0
1	118	0	361	133	104	0
1	119	0	364	133	105	0
1	120	0	366	133	105	0
